id,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START
103486,1,1,166500.0,900000.0,26446.5,900000.0,0.008068,-11862,-1198,-148,-533,0,3,10
145286,0,0,157500.0,449352.0,12487.5,355500.0,0.010032,-20207,-2311,-3931,-3258,0,2,5
100808,1,2,135000.0,640080.0,31261.5,450000.0,0.022625,-9904,-1116,-737,-2241,0,2,12
132729,0,0,202500.0,239850.0,25960.5,225000.0,0.04622,-13546,-285,-5959,-4223,0,1,16
123413,0,0,225000.0,426384.0,45918.0,405000.0,0.02461,-10032,-739,-4846,-2615,1,2,11
150937,0,0,46800.0,225000.0,22050.0,225000.0,0.018801,-24754,365243,-10714,-3702,0,2,11
146484,0,2,292500.0,640080.0,31261.5,450000.0,0.030755,-13247,-6350,-3874,-4396,0,2,10
107158,0,0,135000.0,270000.0,13500.0,270000.0,0.031329,-19537,365243,-3411,-3068,0,2,15
149615,0,0,135000.0,152820.0,8662.5,135000.0,0.04622,-21433,365243,-7019,-4058,0,1,12
139539,1,0,135000.0,942300.0,30528.0,675000.0,0.022625,-23131,365243,-10030,-4096,0,2,13
149995,0,0,157500.0,1006920.0,39933.0,900000.0,0.010006,-17005,-3198,-6656,-500,0,2,8
150893,0,0,112500.0,1195587.0,32877.0,1044000.0,0.00702,-19674,-8505,-4687,-3188,1,2,18
103500,1,0,225000.0,538704.0,26046.0,481500.0,0.009334,-19411,-979,-6552,-2849,0,2,10
117333,0,0,112500.0,239850.0,23494.5,225000.0,0.020246,-24630,365243,-10676,-4675,0,3,7
150493,0,0,202500.0,900000.0,35824.5,900000.0,0.030755,-12549,-2759,-6240,-4291,0,2,11
145573,0,0,211500.0,675000.0,21775.5,675000.0,0.010006,-13166,-2070,-7020,-3935,1,2,18
110613,0,0,112500.0,381528.0,17784.0,315000.0,0.010966,-8477,-502,-2732,-1129,0,2,15
142463,0,1,67500.0,1040985.0,30568.5,909000.0,0.035792,-20336,-3142,-7927,-2397,0,2,10
111281,0,0,121500.0,273636.0,25978.5,247500.0,0.018029,-13386,-701,-2734,-4482,0,3,7
111542,0,0,135000.0,403330.5,18931.5,333000.0,0.02461,-12044,-2867,-149,-4153,0,2,15
115775,1,1,157500.0,916470.0,26928.0,765000.0,0.006629,-13665,-2558,-5296,-4163,0,2,6
104112,0,0,112500.0,526491.0,29529.0,454500.0,0.020713,-16861,-7343,-10343,-380,0,3,13
118155,1,0,180000.0,604152.0,30978.0,540000.0,0.01885,-13300,-1778,-1192,-4367,1,2,11
100193,0,0,225000.0,296280.0,15124.5,225000.0,0.020246,-17879,-940,-2294,-1441,1,3,15
101531,1,2,90000.0,675000.0,32602.5,675000.0,0.015221,-13357,-4685,-590,-4109,0,2,13
145680,0,1,90000.0,67500.0,6574.5,67500.0,0.011703,-15880,-7779,-9735,-4849,1,2,18
145302,0,1,112500.0,195543.0,13198.5,148500.0,0.0228,-14852,-1451,-159,-4350,0,2,8
148094,0,0,157500.0,539100.0,27652.5,450000.0,0.031329,-18527,-11595,-5819,-2077,1,2,10
130877,0,1,136350.0,427500.0,21375.0,427500.0,0.006671,-13617,-362,-3115,-3562,0,2,16
100449,0,0,157500.0,942300.0,27679.5,675000.0,0.030755,-16832,-5544,-8718,-379,0,2,9
105876,0,0,67500.0,360000.0,19530.0,360000.0,0.018209,-11711,-1074,-1613,-4307,0,3,12
145950,0,0,180000.0,1024290.0,30078.0,855000.0,0.019101,-16237,-1428,-4915,-813,0,2,13
111959,0,0,180000.0,1282500.0,35397.0,1282500.0,0.018209,-19138,-883,-586,-2647,1,3,13
143681,0,0,58500.0,180000.0,9000.0,180000.0,0.009657,-22038,365243,-8321,-3798,0,2,17
147473,0,0,157500.0,402048.0,20655.0,288000.0,0.031329,-19144,-9756,-3217,-2685,0,2,13
132260,0,1,270000.0,900000.0,31887.0,900000.0,0.009334,-10189,-1165,-2419,-2812,1,2,13
102069,0,1,65250.0,594000.0,19291.5,594000.0,0.015221,-13738,-244,-1949,-4382,0,2,12
141816,0,0,180000.0,1535553.0,57037.5,1372500.0,0.035792,-21458,365243,-5518,-4041,0,2,14
150735,0,0,360000.0,679500.0,28786.5,679500.0,0.035792,-10438,-1175,-448,-2751,1,2,15
134866,0,0,126000.0,1046142.0,30717.0,913500.0,0.011657,-22354,365243,-10478,-5341,0,1,14
150598,0,0,81000.0,135000.0,6750.0,135000.0,0.019689,-21088,365243,-6506,-4053,0,2,11
130167,0,0,112500.0,337500.0,16875.0,337500.0,0.018634,-14238,-4747,-5411,-4375,0,2,20
106432,1,1,157500.0,508500.0,14112.0,508500.0,0.026392,-10346,-1832,-7427,-2998,0,2,14
143258,0,0,315000.0,932512.5,41206.5,819000.0,0.018029,-18192,-9022,-803,-1734,0,3,11
123743,1,1,135000.0,135000.0,6750.0,135000.0,0.015221,-9566,-1897,-4362,-2080,1,2,11
142922,0,0,157500.0,397881.0,22972.5,328500.0,0.010147,-15231,-1593,-650,-5596,0,2,13
121159,0,0,270000.0,1138500.0,32755.5,1138500.0,0.030755,-16787,-3217,-9404,-333,0,2,16
106122,1,0,202500.0,797557.5,26487.0,688500.0,0.018801,-16426,-2243,-59,-4342,0,2,13
131730,1,1,180000.0,338832.0,20605.5,292500.0,0.030755,-11675,-2449,-399,-4279,0,2,18
148536,0,0,121500.0,521280.0,35392.5,450000.0,0.035792,-10389,-416,-5060,-2527,0,2,12
139376,0,0,450000.0,1256400.0,36864.0,900000.0,0.020246,-20216,365243,-7185,-3519,0,3,7
143632,0,0,58500.0,808650.0,23305.5,675000.0,0.018029,-22800,365243,-9420,-4087,0,3,9
100472,1,1,135000.0,545040.0,26509.5,450000.0,0.008474,-13923,-519,-10704,-4739,1,2,15
135674,0,0,112500.0,513531.0,21888.0,459000.0,0.025164,-16929,-6960,-7680,-447,0,2,8
122212,1,0,180000.0,225000.0,15165.0,225000.0,0.018209,-24223,365243,-3694,-4239,0,3,12
127749,0,0,67500.0,227520.0,15201.0,180000.0,0.018801,-13922,-3485,-2820,-4698,1,2,12
151358,0,0,157500.0,528633.0,20812.5,472500.0,0.014464,-22543,-2847,-5049,-4449,0,2,7
140329,0,3,265500.0,900000.0,47952.0,900000.0,0.019101,-15286,-3767,-1634,-4055,1,2,10
105642,0,0,247500.0,1174005.0,78903.0,1125000.0,0.019689,-20812,-10709,-6936,-2169,1,2,13
107814,0,0,45000.0,143910.0,15628.5,135000.0,0.006852,-10837,-467,-562,-871,1,3,5
130164,0,0,270000.0,1125000.0,37309.5,1125000.0,0.028663,-13634,-4718,-3735,-4394,0,2,10
127978,0,0,108000.0,286704.0,21564.0,247500.0,0.025164,-20113,-5693,-1387,-3602,0,2,8
141922,0,0,270000.0,606303.0,48033.0,517500.0,0.04622,-11625,-195,-2014,-3864,0,1,14
110370,0,0,180000.0,835380.0,31086.0,675000.0,0.019101,-20978,365243,-7040,-4400,0,2,18
142044,0,0,225000.0,592560.0,31153.5,450000.0,0.031329,-21003,-3144,-7258,-4056,0,2,12
141885,1,0,180000.0,834048.0,32458.5,720000.0,0.072508,-8566,-314,-4599,-1244,0,1,14
144459,0,0,270000.0,1436850.0,42142.5,1125000.0,0.032561,-15319,-883,-1181,-3814,0,1,11
147633,0,1,225000.0,412942.5,43492.5,373500.0,0.035792,-16904,-2448,-4352,-442,0,2,14
138971,0,0,90000.0,540000.0,22878.0,540000.0,0.026392,-13876,-276,-7966,-4521,0,2,14
141450,0,0,76500.0,157500.0,7875.0,157500.0,0.020713,-11210,-3315,-2819,-3867,0,3,8
105362,0,0,90000.0,152820.0,10341.0,135000.0,0.008474,-15719,-2610,-4460,-5916,1,2,13
151291,0,0,144000.0,526491.0,30352.5,454500.0,0.025164,-21432,-13977,-11999,-4798,0,2,12
151134,0,0,225000.0,738108.0,49455.0,630000.0,0.025164,-10787,-279,-5212,-3458,0,2,13
102232,0,0,247500.0,670500.0,19345.5,670500.0,0.011657,-12040,-2455,-4972,-2865,0,1,12
123035,0,0,171000.0,382500.0,19125.0,382500.0,0.006305,-16923,-6615,-11073,-482,1,3,10
143030,0,0,180000.0,528633.0,21096.0,472500.0,0.072508,-21186,365243,-9813,-4258,0,1,15
143007,0,0,112500.0,270000.0,13500.0,270000.0,0.0105,-13185,-2480,-610,-5041,0,3,12
124356,0,0,225000.0,971280.0,50422.5,900000.0,0.020713,-21788,365243,-4701,-5273,0,3,6
147909,0,1,67500.0,425133.0,13347.0,351000.0,0.020713,-18387,-849,-1946,-1941,0,3,9
142117,0,2,180000.0,270000.0,13500.0,270000.0,0.011703,-13329,-2935,-2881,-4412,0,2,15
150048,0,0,144000.0,450000.0,27661.5,450000.0,0.031329,-22630,365243,-5559,-4177,0,2,8
130034,0,1,225000.0,931500.0,37071.0,931500.0,0.006629,-15724,-1799,-2129,-4088,0,2,9
142119,0,0,315000.0,900000.0,46084.5,900000.0,0.028663,-16892,-965,-71,-396,0,2,14
117597,0,1,108000.0,495985.5,24255.0,409500.0,0.010006,-10051,-2954,-4642,-859,1,2,8
145179,0,0,225000.0,247500.0,15948.0,247500.0,0.026392,-20670,365243,-8862,-4017,0,2,16
145038,0,0,157500.0,290358.0,31401.0,256500.0,0.008575,-22723,365243,-921,-3923,0,2,11
141227,1,1,130500.0,270000.0,13500.0,270000.0,0.035792,-12798,-1941,-5672,-4239,0,2,12
144027,0,0,144000.0,521280.0,27423.0,450000.0,0.014464,-16096,-195,-9773,-4635,0,2,6
122318,0,0,202500.0,450000.0,16807.5,450000.0,0.009657,-20293,365243,-2181,-3556,0,2,17
140570,0,0,99000.0,71955.0,7137.0,67500.0,0.003541,-22886,365243,-4830,-5295,0,1,14
137731,0,0,360000.0,727785.0,23476.5,607500.0,0.009175,-21045,365243,-7535,-4543,0,2,14
131669,0,0,112500.0,755190.0,30078.0,675000.0,0.025164,-21878,365243,-10112,-4270,0,2,10
148413,0,0,112500.0,808650.0,24601.5,675000.0,0.018634,-22067,-846,-9984,-4292,1,2,17
124837,0,0,270000.0,755190.0,36459.0,675000.0,0.035792,-15348,-2596,-1760,-4686,0,2,14
117412,0,0,144000.0,427500.0,21375.0,427500.0,0.031329,-23667,-1222,-1804,-3976,0,2,10
118768,0,0,99000.0,225000.0,16132.5,225000.0,0.007114,-12122,-583,-4186,-2886,1,2,16
149837,0,0,180000.0,978628.5,41593.5,859500.0,0.030755,-19056,-671,-9201,-2599,0,2,18
129252,0,0,135000.0,545040.0,17536.5,450000.0,0.019689,-21052,365243,-4326,-4412,0,2,12
148819,1,0,73350.0,808650.0,23773.5,675000.0,0.035792,-20235,365243,-1536,-1508,0,2,11
146348,0,0,360000.0,1957500.0,59481.0,1957500.0,0.026392,-23138,365243,-4596,-4589,0,2,11
128718,0,0,405000.0,1256400.0,36864.0,900000.0,0.04622,-23297,-1722,-2540,-272,0,1,13
145911,0,0,382500.0,639396.0,25488.0,571500.0,0.032561,-17918,-6222,-6043,-1437,1,1,16
141475,0,0,247500.0,457312.5,36261.0,373500.0,0.035792,-20826,-2690,-88,-4182,0,2,13
138733,0,2,360000.0,1354500.0,55899.0,1354500.0,0.04622,-12730,-2213,-5634,-5295,0,1,12
140541,0,0,121500.0,244584.0,19453.5,193500.0,0.031329,-10978,-200,-911,-3634,0,2,11
141998,0,0,180000.0,770292.0,28674.0,688500.0,0.016612,-9092,-193,-6138,-1778,0,2,10
122815,0,0,90000.0,760225.5,32206.5,679500.0,0.009657,-19217,-316,-9551,-2647,0,2,12
109456,0,0,67500.0,94500.0,4545.0,94500.0,0.01885,-17212,-3668,-5697,-739,0,2,11
149998,0,0,202500.0,405000.0,20677.5,405000.0,0.035792,-18365,-4152,-4191,-1896,0,2,15
104118,1,0,67500.0,215640.0,9265.5,180000.0,0.00702,-21586,365243,-11750,-4084,0,2,15
114940,0,0,436500.0,207000.0,16596.0,207000.0,0.014464,-11206,-858,-3134,-2829,0,2,15
117288,0,0,135000.0,622188.0,22477.5,472500.0,0.035792,-13329,-381,-5546,-4758,0,2,13
149302,0,0,315000.0,1006920.0,51543.0,900000.0,0.007114,-20390,-708,-10226,-2663,1,2,10
149921,0,0,180000.0,808650.0,29709.0,675000.0,0.04622,-15210,-922,-6404,-4035,0,1,13
106544,1,1,180000.0,855000.0,34821.0,855000.0,0.04622,-10896,-959,-970,-3398,0,1,16
140439,0,1,180000.0,450000.0,14625.0,450000.0,0.0228,-11286,-1574,-320,-3676,1,2,17
117174,0,2,135000.0,900000.0,26446.5,900000.0,0.0228,-13420,-585,-3980,-3972,0,2,14
145241,0,2,112500.0,814041.0,23931.0,679500.0,0.019689,-13463,-2524,-2212,-3926,0,2,11
113682,1,1,135000.0,202500.0,10125.0,202500.0,0.026392,-9628,-1562,-484,-482,0,2,12
139345,0,0,112500.0,360000.0,42723.0,360000.0,0.030755,-11098,-223,-2820,-3646,1,2,12
111051,0,0,315000.0,1546020.0,45202.5,1350000.0,0.072508,-20604,365243,-10228,-4029,0,1,11
150109,0,0,112500.0,391090.5,21343.5,297000.0,0.025164,-17782,-2801,-2600,-1330,0,2,14
124952,0,0,112500.0,316125.0,14737.5,261000.0,0.019101,-20364,-595,-3822,-3822,0,2,8
102528,0,0,135000.0,297000.0,15160.5,297000.0,0.015221,-11864,-958,-4443,-4340,0,2,11
142315,0,0,198000.0,592560.0,26230.5,450000.0,0.005002,-19416,-1100,-11545,-2911,0,3,10
136784,0,0,180000.0,108000.0,7825.5,108000.0,0.008625,-15202,-4181,-9485,-3576,1,2,9
147337,0,0,108000.0,675000.0,36094.5,675000.0,0.026392,-21024,365243,-10951,-4395,0,2,13
113411,1,0,99000.0,675000.0,32602.5,675000.0,0.0105,-15942,-560,-4442,-4457,1,3,12
141354,0,0,405000.0,723996.0,37093.5,585000.0,0.072508,-11171,-721,-1738,-3542,0,1,10
118408,0,1,270000.0,1166724.0,34245.0,913500.0,0.04622,-13289,-4667,-7404,-2321,0,1,12
137727,1,1,135000.0,408330.0,20979.0,292500.0,0.006296,-13199,-3891,-1903,-3898,0,3,12
125599,0,0,900000.0,1350000.0,67500.0,1350000.0,0.072508,-12504,-3266,-370,-4365,0,1,13
110897,0,0,157500.0,755190.0,36459.0,675000.0,0.009657,-11106,-935,-2499,-2376,0,2,14
146136,0,0,243000.0,630000.0,34308.0,630000.0,0.028663,-13320,-2370,-4826,-4564,0,2,14
121582,0,1,135000.0,557770.5,35775.0,481500.0,0.02461,-11919,-2024,-4124,-4112,0,2,11
146938,0,0,103500.0,510102.0,39604.5,481500.0,0.030755,-19226,-1170,-8330,-2775,0,2,9
135687,0,0,198000.0,1546020.0,40914.0,1350000.0,0.003541,-17286,-632,-3124,-817,0,1,11
105114,0,2,117000.0,604152.0,25726.5,540000.0,0.01452,-11579,-3297,-1128,-3687,1,2,5
141460,0,0,112500.0,405000.0,19480.5,405000.0,0.01885,-19469,-2337,-2925,-2629,0,2,20
142902,0,0,135000.0,544491.0,21226.5,454500.0,0.026392,-15291,-2631,-7612,-1030,1,2,10
141672,0,0,121500.0,675000.0,21775.5,675000.0,0.030755,-22870,365243,-1981,-4150,0,2,13
149950,0,0,135000.0,225000.0,23872.5,225000.0,0.0105,-9344,-1225,-4158,-1690,1,3,13
151354,0,0,112500.0,225000.0,17905.5,225000.0,0.015221,-9783,-611,-3894,-2433,0,2,9
148487,0,0,202500.0,585000.0,29250.0,585000.0,0.015221,-15692,-3434,-816,-5093,1,2,11
144309,0,1,157500.0,491823.0,26811.0,373500.0,0.006852,-12916,-1209,-6952,-705,0,3,7
151245,0,0,180000.0,402426.0,29281.5,355500.0,0.006852,-8534,-184,-2101,-1173,0,3,7
145367,0,0,180000.0,900000.0,35694.0,900000.0,0.018634,-14364,-976,-978,-4705,1,2,14
147636,0,1,135000.0,538389.0,43294.5,477000.0,0.02461,-10446,-529,-3588,-194,0,2,12
148009,0,0,135000.0,921330.0,35091.0,823500.0,0.007305,-21538,-11830,-14352,-4917,0,3,15
136341,1,0,202500.0,536917.5,30109.5,463500.0,0.035792,-18300,-1767,-5000,-1827,0,2,14
107135,0,1,247500.0,1048806.0,73125.0,990000.0,0.00963,-15568,-4135,-9666,-4358,1,2,11
143199,0,1,202500.0,355536.0,18283.5,270000.0,0.01885,-12277,-2379,-680,-3956,0,2,9
150442,0,1,247500.0,698517.0,42862.5,603000.0,0.032561,-17891,-856,-3954,-1419,0,1,10
143710,0,0,126000.0,292500.0,27477.0,292500.0,0.028663,-16901,-137,-8865,-440,0,2,8
139120,0,0,225000.0,1288350.0,41562.0,1125000.0,0.035792,-20690,-2840,-1523,-1539,1,2,16
144104,0,0,112500.0,360000.0,12928.5,360000.0,0.019101,-20413,-37,-3663,-3937,1,2,11
144921,0,0,218250.0,675000.0,33750.0,675000.0,0.00702,-18802,-4109,-7243,-2319,0,2,17
143249,0,1,90000.0,302206.5,15952.5,229500.0,0.022625,-14270,-262,-6174,-4085,0,2,18
148906,0,1,247500.0,1255680.0,41629.5,1125000.0,0.003122,-8436,-929,-2482,-1098,0,3,14
101864,0,0,112500.0,225000.0,24232.5,225000.0,0.018801,-10053,-2228,-902,-2701,1,2,7
140554,0,1,135000.0,545040.0,25537.5,450000.0,0.035792,-11632,-1154,-35,-3358,0,2,15
102246,0,1,135000.0,592560.0,30384.0,450000.0,0.008474,-14345,-6289,-5224,-4191,0,2,13
126789,1,0,135000.0,108837.0,11718.0,90000.0,0.018209,-19280,-717,-3792,-2733,1,3,8
126220,0,0,382500.0,679500.0,19867.5,679500.0,0.026392,-16130,-9304,-1027,-2859,0,2,11
128313,0,1,270000.0,450000.0,21888.0,450000.0,0.025164,-12368,-2403,-475,-4675,1,2,15
135317,0,1,157500.0,675000.0,24246.0,675000.0,0.010006,-14078,-6818,-1740,-4000,0,2,14
136368,0,0,180000.0,1350000.0,53671.5,1350000.0,0.028663,-21250,-777,-7538,-4197,0,2,14
100161,0,0,90000.0,370629.0,13972.5,306000.0,0.00712,-16219,-2599,-9329,-4325,0,2,9
129935,0,0,247500.0,675000.0,34465.5,675000.0,0.006852,-14417,-3337,-1231,-4443,0,3,10
148344,0,0,202500.0,900000.0,29164.5,900000.0,0.026392,-17699,-799,-10059,-1244,0,2,13
105920,0,1,337500.0,142200.0,5359.5,112500.0,0.011703,-10829,-641,-1355,-2835,0,2,10
107550,0,0,157500.0,513531.0,19161.0,459000.0,0.02461,-9491,-258,-3513,-1776,0,2,10
147802,0,0,247500.0,1528200.0,53248.5,1350000.0,0.030755,-10501,-417,-4740,-3158,1,2,9
148232,0,0,234000.0,792162.0,43101.0,630000.0,0.016612,-14944,-1858,-8752,-4523,0,2,12
143942,0,0,180000.0,545040.0,26640.0,450000.0,0.009175,-10151,-870,-4436,-2794,1,2,17
146365,0,0,157500.0,1046142.0,30717.0,913500.0,0.030755,-9966,-526,-4173,-2637,0,2,17
125073,0,0,135000.0,584766.0,21798.0,472500.0,0.010147,-15957,-1990,-8335,-4393,1,2,17
103057,0,0,216000.0,755190.0,36459.0,675000.0,0.0228,-14912,365243,-6315,-4494,0,2,10
145366,0,0,202500.0,760225.5,53041.5,679500.0,0.025164,-14299,-3960,-3023,-4662,0,2,10
128818,0,1,225000.0,208512.0,21496.5,180000.0,0.01452,-11429,-3165,-1740,-3908,1,2,11
125042,0,1,135000.0,1256400.0,36864.0,900000.0,0.035792,-13259,-2289,-7246,-3803,0,2,10
129725,0,0,225000.0,148365.0,13608.0,135000.0,0.00823,-16930,365243,-5470,-409,0,2,11
131924,1,0,157500.0,1258681.5,40734.0,985500.0,0.031329,-16815,-5339,-3846,-174,0,2,15
150131,0,1,202500.0,1530517.5,42219.0,1368000.0,0.018801,-13795,-1566,-6828,-4085,0,2,11
149204,1,0,135000.0,808650.0,26217.0,675000.0,0.04622,-14857,-890,-8896,-1557,1,1,11
115220,0,0,112500.0,252000.0,15547.5,252000.0,0.018209,-16974,-862,-10819,-509,0,3,7
122813,1,1,135000.0,715095.0,46368.0,675000.0,0.014464,-13109,365243,-7201,-4833,0,2,7
145641,0,2,225000.0,157500.0,18688.5,157500.0,0.035792,-12749,-2768,-6900,-4263,1,2,12
142635,0,0,202500.0,942300.0,27679.5,675000.0,0.009334,-20764,365243,-22,-4266,0,2,15
141609,0,1,126000.0,407520.0,29785.5,360000.0,0.020246,-8097,-600,-3405,-764,0,3,8
141391,0,0,292500.0,675000.0,29862.0,675000.0,0.003541,-16370,-3150,-294,-308,1,1,16
144669,0,2,157500.0,270000.0,13500.0,225000.0,0.026392,-13717,-2797,-2241,-4659,1,2,16
113449,0,1,171000.0,261000.0,9373.5,261000.0,0.030755,-19403,-865,-10772,-2603,0,2,17
100281,0,1,112500.0,675000.0,21906.0,675000.0,0.025164,-17957,-4942,-7868,-1478,1,2,15
150984,0,0,306000.0,1149210.0,33732.0,1003500.0,0.018634,-23671,365243,-7118,-4600,0,2,14
126706,0,0,189000.0,772686.0,25056.0,553500.0,0.04622,-11330,-1973,-185,-194,0,1,14
125497,0,1,180000.0,270000.0,13500.0,270000.0,0.010006,-16113,-2359,-2330,-3070,0,2,9
116843,1,0,112500.0,248760.0,26118.0,225000.0,0.005002,-9960,-1311,-4272,-598,0,3,13
142368,0,0,256500.0,490495.5,27517.5,454500.0,0.025164,-21881,365243,-11816,-4946,0,2,10
129752,0,0,360000.0,1359715.5,72576.0,1224000.0,0.006852,-11111,-1996,-1178,-2242,0,3,10
110950,0,1,135000.0,640080.0,31261.5,450000.0,0.031329,-10166,-395,-4674,-1202,0,2,11
132339,0,1,337500.0,935640.0,88839.0,900000.0,0.011657,-10752,-500,-10426,-3370,0,1,16
100996,1,1,94500.0,675000.0,26154.0,675000.0,0.01885,-11952,-1087,-2429,-4622,1,2,19
111497,1,1,126000.0,201024.0,13729.5,144000.0,0.025164,-9875,-1400,-4020,-2470,0,2,16
151028,0,0,76500.0,286704.0,12757.5,247500.0,0.00712,-23127,365243,-8256,-4666,0,2,12
140913,0,0,157500.0,544500.0,23197.5,544500.0,0.018209,-23176,365243,-1519,-4484,0,3,10
146661,0,0,137250.0,1205451.0,39969.0,1080000.0,0.010643,-17714,-2145,-10047,-922,0,2,15
126532,0,0,202500.0,202500.0,10125.0,202500.0,0.010006,-8257,-1425,-5691,-941,0,2,9
105409,0,1,67500.0,675000.0,26770.5,675000.0,0.035792,-23827,365243,-12031,-4386,0,2,13
107328,1,0,225000.0,668304.0,32278.5,540000.0,0.04622,-11117,-536,-38,-478,0,1,15
145880,0,2,126000.0,334152.0,17190.0,270000.0,0.008474,-14472,-3372,-1252,-6226,0,2,16
144769,0,1,225000.0,1152000.0,41508.0,1152000.0,0.020246,-16036,-8269,-8374,-4382,0,3,7
103378,0,0,112500.0,830214.0,24403.5,693000.0,0.031329,-17397,-4314,-6372,-940,0,2,11
117251,0,2,157500.0,473760.0,44883.0,450000.0,0.010032,-13365,-408,-6782,-4331,1,2,4
150005,0,0,247500.0,1597779.0,46849.5,1251000.0,0.018029,-18908,-1575,-4578,-2451,0,3,7
112377,0,0,157500.0,886176.0,29416.5,765000.0,0.025164,-20492,-5459,-7081,-4032,0,2,8
147894,0,0,900000.0,1872517.5,58927.5,1710000.0,0.007305,-11459,-362,-5286,-3486,0,3,11
147055,0,1,157500.0,379008.0,40347.0,360000.0,0.006629,-11922,-2631,-568,-2218,1,2,8
105613,0,1,202500.0,1258650.0,56277.0,1125000.0,0.0228,-13927,-6529,-5274,-4701,0,2,8
145096,0,0,180000.0,490495.5,30136.5,454500.0,0.00823,-14903,-2979,-8210,-2100,0,2,16
124019,1,1,112500.0,1078200.0,31653.0,900000.0,0.015221,-15376,-3403,-2748,-4602,0,2,13
144945,0,0,135000.0,675000.0,29731.5,675000.0,0.003122,-12183,-655,-5024,-2365,1,3,13
142897,1,2,90000.0,348264.0,25339.5,315000.0,0.00712,-11799,-4205,-4142,-4162,0,2,15
147183,0,0,135000.0,808650.0,24732.0,675000.0,0.01885,-16505,-8377,-1813,-5,0,2,10
134423,0,0,112500.0,180000.0,9000.0,180000.0,0.02461,-8481,-736,-3141,-1154,0,2,15
136280,0,1,225000.0,278613.0,30136.5,252000.0,0.011703,-15899,-1056,-7951,-3065,0,2,12
151310,0,0,67500.0,351000.0,16884.0,351000.0,0.002042,-22212,365243,-5545,-4171,0,3,11
149262,0,0,315000.0,1019790.0,51934.5,918000.0,0.072508,-22835,-11253,-11430,-4487,0,1,11
147283,0,1,135000.0,1125000.0,33025.5,1125000.0,0.035792,-11578,-1569,-613,-254,0,2,18
118075,1,0,81000.0,454500.0,20151.0,454500.0,0.01452,-17876,-377,-2985,-1422,1,2,6
142965,1,0,135000.0,327024.0,16033.5,270000.0,0.003818,-13089,-467,-3669,-4021,1,2,5
146596,0,0,30600.0,284400.0,8752.5,225000.0,0.00733,-20163,365243,-9715,-3553,0,2,10
148403,0,0,45000.0,454500.0,19386.0,454500.0,0.007305,-20931,365243,-777,-2485,0,3,9
145968,0,0,270000.0,1107981.0,29358.0,967500.0,0.018634,-13417,-1233,-5845,-4136,1,2,17
105138,0,2,180000.0,265851.0,14548.5,229500.0,0.006207,-13038,-180,-6409,-4145,0,2,17
149207,0,0,180000.0,1125000.0,47664.0,1125000.0,0.003122,-22629,365243,-3143,-5353,0,3,14
132680,0,1,157500.0,1404000.0,38740.5,1404000.0,0.035792,-13751,-1033,-5261,-4572,1,2,12
112446,1,0,112500.0,481495.5,36130.5,454500.0,0.019101,-12256,-318,-5718,-4869,0,2,11
150463,0,1,135000.0,1193580.0,35028.0,855000.0,0.008019,-10668,-1465,-2996,-1216,0,2,12
103307,0,0,360000.0,1147500.0,33682.5,1147500.0,0.008575,-14452,-1701,-14415,-4854,0,2,15
105890,0,0,157500.0,296280.0,19930.5,225000.0,0.009657,-16183,-2763,-655,-4511,0,2,10
139610,0,0,67500.0,86598.0,7402.5,76500.0,0.015221,-19638,-1508,-11760,-3175,0,2,16
143473,0,1,157500.0,270000.0,13500.0,270000.0,0.020246,-13073,-30,-7088,-4088,0,3,11
110705,0,0,99000.0,312768.0,19989.0,270000.0,0.020246,-16385,-3252,-712,-4147,1,3,12
123849,0,0,315000.0,679500.0,22585.5,679500.0,0.072508,-14459,-347,-4629,-5966,0,1,19
118188,0,1,202500.0,1350000.0,39604.5,1350000.0,0.01452,-12165,-1342,-776,-3849,0,2,7
148061,0,0,450000.0,1286608.5,51156.0,1183500.0,0.031329,-13639,-932,-3856,-611,0,2,17
102053,1,0,157500.0,720000.0,30636.0,720000.0,0.01452,-21383,365243,-6520,-3746,0,2,8
135143,0,0,45000.0,528633.0,20682.0,472500.0,0.035792,-22608,365243,-12652,-4472,0,2,12
117369,0,0,256500.0,1724220.0,50544.0,1350000.0,0.032561,-20406,-2806,-2422,-3053,0,1,11
123531,0,1,90000.0,326439.0,16006.5,229500.0,0.019689,-14272,-1949,-880,-4814,0,2,11
147069,0,0,135000.0,178290.0,10084.5,157500.0,0.019101,-20794,-3829,-9753,-3912,0,2,13
117398,0,0,112500.0,697500.0,19309.5,697500.0,0.026392,-13901,-3521,-5067,-4780,0,2,12
125493,0,2,135000.0,553806.0,23593.5,495000.0,0.04622,-14853,-338,-2953,-2230,0,1,11
100047,1,0,202500.0,1193580.0,35028.0,855000.0,0.025164,-17482,-1262,-1182,-1029,0,2,9
117344,0,0,72000.0,152820.0,14886.0,135000.0,0.020713,-24838,365243,-3912,-2821,0,3,12
126962,1,0,90000.0,377649.0,18495.0,265500.0,0.003069,-18639,-1493,-4152,-2188,0,3,11
